row_id,energy
100507,1782.5627
100508,1778.6552
100509,1778.6552
100510,1778.6552
100511,1778.2478
100512,1701.3136
100513,1636.6584
100514,1594.4606
100515,1547.4845
100516,1534.0928
100517,1525.2268
100518,1525.2268
100519,1553.4543
100520,1613.3237
100521,1677.1685
100522,1701.3655
100523,1750.3275
100524,1744.1504
100525,1742.1887
100526,1740.8999
100527,1740.8999
100528,1740.8999
100529,1745.5712
100530,1758.6906
100531,1793.0355
100532,1793.2599
100533,1793.2599
100534,1793.2599
100535,1795.5068
100536,1728.8269
100537,1695.269
100538,1658.6188
100539,1624.1622
100540,1615.3617
100541,1615.3617
100542,1615.3617
100543,1682.6758
100544,1798.4718
100545,1862.3165
100546,1886.5135
100547,1935.4753
100548,1929.2982
100549,1927.3365
100550,1918.047
100551,1918.047
100552,1918.047
100553,1918.047
100554,1918.047
100555,1929.0289
100556,1927.6489
100557,1927.6489
100558,1927.6489
100559,1929.8959
100560,1851.6143
100561,1727.3583
100562,1672.9639
100563,1638.5073
100564,1629.7068
100565,1629.7068
100566,1629.7068
100567,1697.0209
100568,1812.8169
100569,1876.6616
100570,1900.8586
100571,1947.1809
100572,1941.0038
100573,1939.0421
100574,1929.7526
100575,1929.7526
100576,1929.7526
100577,1929.7526
100578,1929.7526
100579,1935.4431
100580,1931.5355
100581,1931.5355
100582,1931.5355
100583,1933.7825
100584,1855.7756
100585,1727.3583
100586,1672.9639
100587,1638.5073
100588,1629.7068
100589,1629.7068
100590,1629.7068
100591,1697.0209
100592,1812.8169
100593,1876.6616
100594,1900.8586
100595,1947.1809
100596,1941.0038
100597,1939.0421
100598,1929.7526
100599,1929.7526
100600,1929.7526
100601,1929.7526
100602,1929.7526
100603,1935.4431
100604,1931.5355
100605,1931.5355
100606,1931.5355
100607,1933.7825
100608,1855.7756
100609,1724.1448
100610,1669.7504
100611,1635.2938
100612,1626.4933
100613,1626.4933
100614,1626.4933
100615,1693.8074
100616,1809.6034
100617,1873.4481
100618,1897.6451
100619,1943.9674
100620,1937.7903
100621,1935.8286
100622,1926.5391
100623,1926.5391
100624,1926.5391
100625,1926.5391
100626,1926.5391
100627,1932.2296
100628,1928.322
100629,1928.322
100630,1928.322
100631,1930.569
100632,1852.5621
100633,1718.6312
100634,1656.4822
100635,1622.0256
100636,1613.2251
100637,1613.2251
100638,1613.2251
100639,1664.0629
100640,1779.8589
100641,1843.7036
100642,1867.9006
100643,1914.2229
100644,1908.0458
100645,1906.0841
100646,1894.8242
100647,1894.8242
100648,1894.8242
100649,1894.8242
100650,1894.8242
100651,1896.0553
100652,1892.1477
100653,1892.1477
100654,1892.1477
100655,1891.7404
100656,1811.0404
100657,1680.131
100658,1608.354
100659,1558.7114
100660,1549.9109
100661,1548.9188
100662,1548.9188
100663,1567.3401
100664,1652.1202
100665,1715.965
100666,1740.162
100667,1786.4843
100668,1780.3071
100669,1778.3455
100670,1764.0632
100671,1764.0632
100672,1764.0632
100673,1764.0632
100674,1764.0632
100675,1765.2943
100676,1761.3867
100677,1761.3867
100678,1761.3867
100679,1760.9794
100680,1684.0452
100681,1628.8099
100682,1586.612
100683,1539.636
100684,1526.2443
100685,1517.3783
100686,1517.3783
100687,1545.6058
100688,1605.4752
100689,1669.32
100690,1693.517
100691,1742.479
100692,1736.3019
100693,1734.3402
100694,1733.0514
100695,1733.0514
100696,1733.0514
100697,1737.7227
100698,1750.842
100699,1785.187
100700,1785.4114
100701,1785.4114
100702,1785.4114
100703,1787.6583
100704,1718.0505
100705,1687.4205
100706,1650.7703
100707,1616.3137
100708,1607.5132
100709,1607.5132
100710,1607.5132
100711,1674.8273
100712,1790.6233
100713,1854.468
100714,1878.665
100715,1927.6268
100716,1921.4497
100717,1919.488
100718,1910.1985
100719,1910.1985
100720,1910.1985
100721,1910.1985
100722,1910.1985
100723,1921.1804
100724,1919.8004
100725,1919.8004
100726,1919.8004
100727,1922.0474
100728,1840.8379
100729,1719.5098
100730,1665.1154
100731,1630.6588
100732,1621.8583
100733,1621.8583
100734,1621.8583
100735,1689.1724
100736,1804.9684
100737,1868.8131
100738,1893.0101
100739,1939.3324
100740,1933.1553
100741,1931.1936
100742,1921.904
100743,1921.904
100744,1921.904
100745,1921.904
100746,1921.904
100747,1927.5946
100748,1923.687
100749,1923.687
100750,1923.687
100751,1925.934
100752,1844.9993
100753,1715.6202
100754,1661.2258
100755,1626.7693
100756,1617.9688
100757,1617.9688
100758,1617.9688
100759,1685.2828
100760,1801.0789
100761,1864.9236
100762,1889.1206
100763,1935.4429
100764,1929.2657
100765,1933.986
100766,1928.6008
100767,1928.6008
100768,1928.6008
100769,1928.6008
100770,1928.6008
100771,1934.2914
100772,1930.3838
100773,1930.3838
100774,1930.3838
100775,1932.6307
100776,1851.696
100777,1684.6552
100778,1630.2607
100779,1582.8771
100780,1574.0765
100781,1574.0765
100782,1574.0765
100783,1641.3906
100784,1757.1866
100785,1821.0314
100786,1845.2284
100787,1891.5507
100788,1904.3424
100789,1909.0626
100790,1903.6775
100791,1903.6775
100792,1903.6775
100793,1903.6775
100794,1903.6775
100795,1909.368
100796,1905.4604
100797,1905.4604
100798,1905.4604
100799,1907.7074
100800,1826.7727
100801,1686.1398
100802,1623.9907
100803,1576.607
100804,1567.8065
100805,1567.8065
100806,1567.8065
100807,1618.6443
100808,1734.4403
100809,1798.285
100810,1822.482
100811,1868.8043
100812,1881.5961
100813,1886.3163
100814,1875.9385
100815,1875.9385
100816,1875.9385
100817,1875.9385
100818,1875.9385
100819,1877.1696
100820,1873.262
100821,1873.262
100822,1873.262
100823,1872.8546
100824,1789.2268
100825,1656.5541
100826,1584.7771
100827,1522.2074
100828,1513.4069
100829,1512.4148
100830,1512.4148
100831,1530.836
100832,1615.6162
100833,1679.4609
100834,1703.658
100835,1749.9802
100836,1762.772
100837,1767.4922
100838,1760.1367
100839,1760.1367
100840,1760.1367
100841,1760.1367
100842,1760.1367
100843,1761.3678
100844,1757.4602
100845,1757.4602
100846,1757.4602
100847,1757.0529
100848,1677.1908
100849,1546.304
100850,1504.1061
100851,1444.2029
100852,1430.8112
100853,1421.9452
100854,1421.9452
100855,1450.1727
100856,1510.0421
100857,1573.8868
100858,1598.0839
100859,1647.0459
100860,1659.8376
100861,1664.5579
100862,1667.1735
100863,1667.1735
100864,1667.1735
100865,1671.8447
100866,1684.9641
100867,1724.1838
100868,1724.4082
100869,1724.4082
100870,1724.4082
100871,1726.6552
100872,1657.0474
100873,1640.1144
100874,1603.4641
100875,1556.0804
100876,1547.2799
100877,1547.2799
100878,1547.2799
100879,1614.594
100880,1730.39
100881,1794.2347
100882,1818.4318
100883,1867.3936
100884,1880.1853
100885,1884.9055
100886,1879.5204
100887,1879.5204
100888,1879.5204
100889,1879.5204
100890,1879.5204
100891,1890.5023
100892,1889.1223
100893,1889.1223
100894,1889.1223
100895,1891.3693
100896,1810.1598
100897,1689.1935
100898,1634.7991
100899,1587.4154
100900,1578.6149
100901,1578.6149
100902,1578.6149
100903,1645.929
100904,1761.725
100905,1825.5697
100906,1849.7667
100907,1896.089
100908,1908.8807
100909,1913.601
100910,1908.2158
100911,1908.2158
100912,1908.2158
100913,1908.2158
100914,1908.2158
100915,1913.9064
100916,1909.9988
100917,1909.9988
100918,1909.9988
100919,1912.2457
100920,1831.311
100921,1690.104
100922,1635.7096
100923,1588.3259
100924,1579.5254
100925,1579.5254
100926,1579.5254
100927,1646.8395
100928,1762.6355
100929,1826.4802
100930,1850.6772
100931,1896.9995
100932,1909.7913
100933,1914.5115
100934,1909.1263
100935,1909.1263
100936,1909.1263
100937,1909.1263
100938,1909.1263
100939,1914.8169
100940,1910.9093
100941,1910.9093
100942,1910.9093
100943,1913.1562
100944,1832.2216
100945,1690.104
100946,1635.7096
100947,1588.3259
100948,1579.5254
100949,1579.5254
100950,1579.5254
100951,1646.8395
100952,1762.6355
100953,1826.4802
100954,1850.6772
100955,1896.9995
100956,1909.7913
100957,1914.5115
100958,1909.1263
100959,1909.1263
100960,1909.1263
100961,1909.1263
100962,1909.1263
100963,1914.8169
100964,1910.9093
100965,1910.9093
100966,1910.9093
100967,1913.1562
100968,1832.2216
100969,1694.2871
100970,1632.1381
100971,1584.7544
100972,1575.9539
100973,1575.9539
100974,1575.9539
100975,1626.7916
100976,1742.5876
100977,1806.4324
100978,1830.6294
100979,1876.9517
100980,1889.7434
100981,1894.4636
100982,1887.1082
100983,1887.1082
100984,1887.1082
100985,1887.1082
100986,1887.1082
100987,1888.3392
100988,1884.4316
100989,1884.4316
100990,1884.4316
100991,1884.0243
100992,1800.3965
100993,1657.1228
100994,1585.3458
100995,1520.1227
100996,1511.3221
100997,1507.9171
100998,1507.9171
100999,1526.3384
101000,1611.1185
101001,1674.9633
101002,1699.1603
101003,1745.4825
101004,1758.2743
101005,1762.9945
101006,1755.639
101007,1755.639
101008,1755.639
101009,1755.639
101010,1755.639
101011,1756.8701
101012,1752.9625
101013,1752.9625
101014,1752.9625
101015,1752.5552
101016,1672.6931
101017,1553.4869
101018,1511.2891
101019,1451.3859
101020,1437.9941
101021,1429.1282
101022,1429.1282
101023,1457.3557
101024,1517.2251
101025,1581.0698
101026,1605.2668
101027,1654.2289
101028,1667.0206
101029,1671.7408
101030,1674.3564
101031,1674.3564
101032,1674.3564
101033,1679.0277
101034,1692.1471
101035,1731.3668
101036,1731.5912
101037,1731.5912
101038,1731.5912
101039,1733.8381
101040,1664.2303
101041,1646.0887
101042,1609.4385
101043,1562.0548
101044,1553.2543
101045,1553.2543
101046,1553.2543
101047,1620.5684
101048,1736.3644
101049,1800.2091
101050,1824.4061
101051,1873.3679
101052,1886.1597
101053,1890.8799
101054,1885.4948
101055,1885.4948
101056,1885.4948
101057,1885.4948
101058,1885.4948
101059,1896.4767
101060,1895.0967
101061,1895.0967
101062,1895.0967
101063,1897.3436
101064,1816.1342
101065,1678.178
101066,1623.7836
101067,1576.3999
101068,1567.5994
101069,1567.5994
101070,1567.5994
101071,1634.9135
101072,1750.7095
101073,1814.5542
101074,1838.7512
101075,1885.0735
101076,1897.8652
101077,1902.5854
101078,1897.2003
101079,1897.2003
101080,1897.2003
101081,1897.2003
101082,1897.2003
101083,1902.8909
101084,1898.9833
101085,1898.9833
101086,1898.9833
101087,1901.2302
101088,1820.2955
101089,1678.178
101090,1623.7836
101091,1576.3999
101092,1567.5994
101093,1567.5994
101094,1567.5994
101095,1634.9135
101096,1750.7095
101097,1814.5542
101098,1838.7512
101099,1885.0735
101100,1897.8652
101101,1902.5854
101102,1897.2003
101103,1897.2003
101104,1897.2003
101105,1897.2003
101106,1897.2003
101107,1902.8909
101108,1898.9833
101109,1898.9833
101110,1898.9833
101111,1901.2302
101112,1820.2955
101113,1678.178
101114,1623.7836
101115,1576.3999
101116,1567.5994
101117,1567.5994
101118,1567.5994
101119,1634.9135
101120,1750.7095
101121,1814.5542
101122,1838.7512
101123,1885.0735
101124,1897.8652
101125,1902.5854
101126,1897.2003
101127,1897.2003
101128,1897.2003
101129,1897.2003
101130,1897.2003
101131,1902.8909
101132,1898.9833
101133,1898.9833
101134,1898.9833
101135,1901.2302
101136,1820.2955
101137,1682.3611
101138,1620.212
101139,1572.8284
101140,1564.0278
101141,1564.0278
101142,1564.0278
101143,1614.8656
101144,1730.6616
101145,1794.5063
101146,1818.7034
101147,1865.0256
101148,1877.8174
101149,1882.5376
101150,1875.1821
101151,1875.1821
101152,1875.1821
101153,1875.1821
101154,1875.1821
101155,1876.4132
101156,1872.5056
101157,1872.5056
101158,1872.5056
101159,1872.0983
101160,1788.4705
101161,1642.6064
101162,1570.8295
101163,1505.6063
101164,1496.8058
101165,1493.4008
101166,1493.4008
101167,1511.822
101168,1596.6022
101169,1660.4469
101170,1684.6439
101171,1730.9662
101172,1743.7579
101173,1748.4781
101174,1741.1227
101175,1741.1227
101176,1741.1227
101177,1741.1227
101178,1741.1227
101179,1742.3538
101180,1738.4462
101181,1738.4462
101182,1738.4462
101183,1738.0388
101184,1658.1768
101185,1539.8579
101186,1495.3331
101187,1435.4299
101188,1422.0382
101189,1413.1722
101190,1413.1722
101191,1441.3998
101192,1501.2692
101193,1565.1139
101194,1589.3109
101195,1638.273
101196,1662.1034
101197,1666.8236
101198,1669.4392
101199,1669.4392
101200,1669.4392
101201,1674.1105
101202,1687.2299
101203,1726.4496
101204,1726.674
101205,1726.674
101206,1726.674
101207,1728.9209
101208,1659.3131
101209,1628.2839
101210,1591.6337
101211,1544.25
101212,1535.4495
101213,1535.4495
101214,1535.4495
101215,1602.7635
101216,1718.5596
101217,1782.4043
101218,1806.6013
101219,1855.5631
101220,1879.3936
101221,1884.1138
101222,1882.9044
101223,1882.9044
101224,1882.9044
101225,1882.9044
101226,1882.9044
101227,1893.8864
101228,1892.5063
101229,1892.5063
101230,1892.5063
101231,1894.7533
101232,1813.5438
101233,1660.3732
101234,1605.9788
101235,1558.5951
101236,1549.7946
101237,1549.7946
101238,1549.7946
101239,1617.1086
101240,1732.9047
101241,1796.7494
101242,1820.9464
101243,1867.2687
101244,1891.0991
101245,1895.8193
101246,1894.61
101247,1894.61
101248,1894.61
101249,1894.61
101250,1894.61
101251,1900.3005
101252,1896.393
101253,1896.393
101254,1896.393
101255,1898.6399
101256,1817.7052
101257,1660.3732
101258,1605.9788
101259,1558.5951
101260,1549.7946
101261,1549.7946
101262,1549.7946
101263,1617.1086
101264,1732.9047
101265,1796.7494
101266,1820.9464
101267,1867.2687
101268,1891.0991
101269,1895.8193
101270,1894.61
101271,1894.61
101272,1894.61
101273,1894.61
101274,1894.61
101275,1900.3005
101276,1896.393
101277,1896.393
101278,1896.393
101279,1898.6399
101280,1817.7052
101281,1660.3732
101282,1605.9788
101283,1558.5951
101284,1549.7946
101285,1549.7946
101286,1549.7946
101287,1617.1086
101288,1732.9047
101289,1796.7494
101290,1820.9464
101291,1867.2687
101292,1891.0991
101293,1895.8193
101294,1894.61
101295,1894.61
101296,1894.61
101297,1894.61
101298,1894.61
101299,1900.3005
101300,1896.393
101301,1896.393
101302,1896.393
101303,1898.6399
101304,1817.7052
101305,1664.5563
101306,1602.4072
101307,1555.0236
101308,1546.223
101309,1546.223
101310,1546.223
101311,1597.0608
101312,1712.8568
101313,1776.7015
101314,1800.8986
101315,1847.2208
101316,1871.0513
101317,1875.7715
101318,1872.5918
101319,1872.5918
101320,1872.5918
101321,1872.5918
101322,1872.5918
101323,1873.8229
101324,1869.9153
101325,1869.9153
101326,1869.9153
101327,1869.5079
101328,1785.8801
101329,1627.392
101330,1555.615
101331,1490.3918
101332,1481.5913
101333,1478.1863
101334,1478.1863
101335,1496.6075
101336,1581.3877
101337,1645.2324
101338,1669.4294
101339,1715.7517
101340,1739.5822
101341,1744.3024
101342,1741.1227
101343,1741.1227
101344,1741.1227
101345,1741.1227
101346,1741.1227
101347,1742.3538
101348,1738.4462
101349,1738.4462
101350,1738.4462
101351,1738.0388
101352,1658.1768
101353,1536.1677
101354,1491.643
101355,1431.7397
101356,1418.348
101357,1409.482
101358,1409.482
101359,1437.7096
101360,1497.579
101361,1561.4237
101362,1585.6207
101363,1634.5828
101364,1658.4132
101365,1663.1334
101366,1669.9248
101367,1669.9248
101368,1669.9248
101369,1674.5961
101370,1687.7155
101371,1726.9352
101372,1727.1595
101373,1727.1595
101374,1727.1595
101375,1729.4065
101376,1659.7987
101377,1619.0729
101378,1582.4226
101379,1535.039
101380,1526.2384
101381,1526.2384
101382,1526.2384
101383,1593.5525
101384,1709.3485
101385,1773.1932
101386,1797.3903
101387,1846.352
101388,1870.1825
101389,1874.9027
101390,1873.6934
101391,1873.6934
101392,1873.6934
101393,1873.6934
101394,1873.6934
101395,1884.6753
101396,1883.2953
101397,1883.2953
101398,1883.2953
101399,1885.5422
101400,1804.3328
101401,1652.5247
101402,1598.1302
101403,1550.7466
101404,1541.946
101405,1541.946
101406,1541.946
101407,1609.2601
101408,1725.0562
101409,1788.9009
101410,1813.0979
101411,1859.4202
101412,1883.2506
101413,1887.9708
101414,1886.7615
101415,1886.7615
101416,1886.7615
101417,1886.7615
101418,1886.7615
101419,1892.452
101420,1888.5444
101421,1888.5444
101422,1888.5444
101423,1890.7914
101424,1809.8567
101425,1652.5247
101426,1598.1302
101427,1550.7466
101428,1541.946
101429,1541.946
101430,1541.946
101431,1609.2601
101432,1725.0562
101433,1788.9009
101434,1813.0979
101435,1859.4202
101436,1883.2506
101437,1887.9708
101438,1886.7615
101439,1886.7615
101440,1886.7615
101441,1886.7615
101442,1886.7615
101443,1892.452
101444,1888.5444
101445,1888.5444
101446,1888.5444
101447,1890.7914
101448,1809.8567
101449,1648.8256
101450,1594.4312
101451,1547.0475
101452,1538.247
101453,1538.247
101454,1538.247
101455,1605.561
101456,1721.357
101457,1785.2018
101458,1809.3988
101459,1855.7211
101460,1879.5515
101461,1884.2717
101462,1883.0624
101463,1883.0624
101464,1883.0624
101465,1883.0624
101466,1883.0624
101467,1888.7529
101468,1884.8453
101469,1884.8453
101470,1884.8453
101471,1887.0923
101472,1806.1576
101473,1650.3102
101474,1588.1611
101475,1540.7775
101476,1531.9769
101477,1531.9769
101478,1531.9769
101479,1582.8147
101480,1698.6107
101481,1762.4554
101482,1786.6525
101483,1832.9747
101484,1856.8052
101485,1861.5254
101486,1855.3234
101487,1855.3234
101488,1855.3234
101489,1855.3234
101490,1855.3234
101491,1856.5544
101492,1852.6469
101493,1852.6469
101494,1852.6469
101495,1852.2395
101496,1768.6117
101497,1613.1459
101498,1541.3689
101499,1476.1458
101500,1467.3452
101501,1463.9402
101502,1463.9402
101503,1482.3615
101504,1567.1416
101505,1630.9863
101506,1655.1833
101507,1701.5056
101508,1725.336
101509,1730.0563
101510,1723.8542
101511,1723.8542
101512,1723.8542
101513,1723.8542
101514,1723.8542
101515,1725.0853
101516,1721.1777
101517,1721.1777
101518,1721.1777
101519,1720.7704
101520,1640.9083
101521,1522.865
101522,1478.3402
101523,1418.437
101524,1405.0453
101525,1396.1793
101526,1396.1793
101527,1424.4069
101528,1484.2762
101529,1548.121
101530,1572.318
101531,1626.2487
101532,1650.0791
101533,1654.7993
101534,1661.5907
101535,1661.5907
101536,1661.5907
101537,1666.262
101538,1679.3813
101539,1718.6011
101540,1718.8254
101541,1718.8254
101542,1718.8254
101543,1721.0724
101544,1651.4646
101545,1607.2616
101546,1570.6113
101547,1523.2277
101548,1514.4271
101549,1514.4271
101550,1514.4271
101551,1581.7412
101552,1697.5372
101553,1761.382
101554,1785.579
101555,1839.5094
101556,1863.3398
101557,1868.06
101558,1866.8507
101559,1866.8507
101560,1866.8507
101561,1866.8507
101562,1866.8507
101563,1877.8326
101564,1876.4526
101565,1876.4526
101566,1876.4526
101567,1878.6996
101568,1797.4901
101569,1656.761
101570,1602.3666
101571,1554.9829
101572,1546.1824
101573,1546.1824
101574,1546.1824
101575,1613.4965
101576,1729.2925
101577,1793.1372
101578,1817.3342
101579,1863.6565
101580,1887.4869
101581,1892.2072
101582,1890.9978
101583,1890.9978
101584,1890.9978
101585,1890.9978
101586,1890.9978
101587,1896.6884
101588,1892.7808
101589,1892.7808
101590,1892.7808
101591,1895.0277
101592,1814.093
101593,1657.9696
101594,1603.5752
101595,1556.1915
101596,1547.391
101597,1547.391
101598,1547.391
101599,1614.7051
101600,1730.5011
101601,1794.3458
101602,1818.5428
101603,1864.8651
101604,1888.6956
101605,1893.4158
101606,1892.2064
101607,1892.2064
101608,1892.2064
101609,1892.2064
101610,1892.2064
101611,1897.897
101612,1893.9894
101613,1893.9894
101614,1893.9894
101615,1896.2363
101616,1815.3016
101617,1659.4626
101618,1605.0682
101619,1557.6846
101620,1548.884
101621,1548.884
101622,1548.884
101623,1616.1981
101624,1731.9941
101625,1795.8389
101626,1820.0359
101627,1866.3582
101628,1890.1886
101629,1894.9088
101630,1893.6995
101631,1893.6995
101632,1893.6995
101633,1893.6995
101634,1893.6995
101635,1899.39
101636,1895.4824
101637,1895.4824
101638,1895.4824
101639,1897.7294
101640,1816.7947
101641,1664.5563
101642,1602.4072
101643,1555.0236
101644,1546.223
101645,1546.223
101646,1546.223
101647,1597.0608
101648,1712.8568
101649,1776.7015
101650,1800.8986
101651,1847.2208
101652,1871.0513
101653,1875.7715
101654,1872.5918
101655,1872.5918
101656,1872.5918
101657,1872.5918
101658,1872.5918
101659,1873.8229
101660,1869.9153
101661,1869.9153
101662,1869.9153
101663,1869.5079
101664,1785.8801
101665,1627.392
101666,1555.615
101667,1490.3918
101668,1481.5913
101669,1478.1863
101670,1478.1863
101671,1496.6075
101672,1581.3877
101673,1645.2324
101674,1669.4294
101675,1715.7517
101676,1739.5822
101677,1744.3024
101678,1741.1227
101679,1741.1227
101680,1741.1227
101681,1741.1227
101682,1741.1227
101683,1742.3538
101684,1738.4462
101685,1738.4462
101686,1738.4462
101687,1738.0388
101688,1658.1768
101689,1530.7135
101690,1486.1887
101691,1426.2855
101692,1412.8938
101693,1404.0278
101694,1404.0278
101695,1432.2554
101696,1492.1248
101697,1555.9695
101698,1580.1665
101699,1634.0972
101700,1657.9276
101701,1662.6478
101702,1669.4392
101703,1669.4392
101704,1669.4392
101705,1674.1105
101706,1687.2299
101707,1726.4496
101708,1726.674
101709,1726.674
101710,1726.674
101711,1728.9209
101712,1659.3131
101713,1623.3153
101714,1586.665
101715,1539.2814
101716,1530.4808
101717,1530.4808
101718,1530.4808
101719,1597.7949
101720,1713.591
101721,1777.4357
101722,1801.6327
101723,1855.5631
101724,1879.3936
101725,1884.1138
101726,1882.9044
101727,1882.9044
101728,1882.9044
101729,1882.9044
101730,1882.9044
101731,1893.8864
101732,1892.5063
101733,1892.5063
101734,1892.5063
101735,1894.7533
101736,1813.5438
101737,1660.3732
101738,1605.9788
101739,1558.5951
101740,1549.7946
101741,1549.7946
101742,1549.7946
101743,1617.1086
101744,1732.9047
101745,1796.7494
101746,1820.9464
101747,1867.2687
101748,1891.0991
101749,1895.8193
101750,1894.61
101751,1894.61
101752,1894.61
101753,1894.61
101754,1894.61
101755,1900.3005
101756,1896.393
101757,1896.393
101758,1896.393
101759,1898.6399
101760,1817.7052
101761,1660.3732
101762,1605.9788
101763,1558.5951
101764,1549.7946
101765,1549.7946
101766,1549.7946
101767,1617.1086
101768,1732.9047
101769,1796.7494
101770,1820.9464
101771,1867.2687
101772,1891.0991
101773,1895.8193
101774,1894.61
101775,1894.61
101776,1894.61
101777,1894.61
101778,1894.61
101779,1900.3005
101780,1896.393
101781,1896.393
101782,1896.393
101783,1898.6399
101784,1817.7052
101785,1660.3732
101786,1605.9788
101787,1558.5951
101788,1549.7946
101789,1549.7946
101790,1549.7946
101791,1617.1086
101792,1732.9047
101793,1796.7494
101794,1820.9464
101795,1867.2687
101796,1891.0991
101797,1895.8193
101798,1894.61
101799,1894.61
101800,1894.61
101801,1894.61
101802,1894.61
101803,1900.3005
101804,1896.393
101805,1896.393
101806,1896.393
101807,1898.6399
101808,1817.7052
101809,1664.5563
101810,1602.4072
101811,1555.0236
101812,1546.223
101813,1546.223
101814,1546.223
101815,1597.0608
101816,1712.8568
101817,1776.7015
101818,1800.8986
101819,1847.2208
101820,1871.0513
101821,1875.7715
101822,1872.5918
101823,1872.5918
101824,1872.5918
101825,1872.5918
101826,1872.5918
101827,1873.8229
101828,1869.9153
101829,1869.9153
101830,1869.9153
101831,1869.5079
101832,1785.8801
101833,1627.392
101834,1555.615
101835,1490.3918
101836,1481.5913
101837,1478.1863
101838,1478.1863
101839,1496.6075
101840,1581.3877
101841,1645.2324
101842,1669.4294
101843,1715.7517
101844,1739.5822
101845,1744.3024
101846,1741.1227
101847,1741.1227
101848,1741.1227
101849,1741.1227
101850,1741.1227
101851,1742.3538
101852,1738.4462
101853,1738.4462
101854,1738.4462
101855,1738.0388
101856,1658.1768
101857,1530.7135
101858,1486.1887
101859,1426.2855
101860,1412.8938
101861,1404.0278
101862,1404.0278
101863,1432.2554
101864,1492.1248
101865,1555.9695
101866,1580.1665
101867,1634.0972
101868,1657.9276
101869,1662.6478
101870,1669.4392
101871,1669.4392
101872,1669.4392
101873,1674.1105
101874,1687.2299
101875,1726.4496
101876,1726.674
101877,1726.674
101878,1726.674
101879,1728.9209
101880,1659.3131
101881,1623.3153
101882,1586.665
101883,1539.2814
101884,1530.4808
101885,1530.4808
101886,1530.4808
101887,1597.7949
101888,1713.591
101889,1777.4357
101890,1801.6327
101891,1855.5631
101892,1879.3936
101893,1884.1138
101894,1882.9044
101895,1882.9044
101896,1882.9044
101897,1882.9044
101898,1882.9044
101899,1893.8864
101900,1892.5063
101901,1892.5063
101902,1892.5063
101903,1894.7533
101904,1813.5438
101905,1660.3732
101906,1605.9788
101907,1558.5951
101908,1549.7946
101909,1549.7946
101910,1549.7946
101911,1617.1086
101912,1732.9047
101913,1796.7494
101914,1820.9464
101915,1867.2687
101916,1891.0991
101917,1895.8193
101918,1894.61
101919,1894.61
101920,1894.61
101921,1894.61
101922,1894.61
101923,1900.3005
101924,1896.393
101925,1896.393
101926,1896.393
101927,1898.6399
101928,1817.7052
101929,1660.3732
101930,1605.9788
101931,1558.5951
101932,1549.7946
101933,1549.7946
101934,1549.7946
101935,1617.1086
101936,1732.9047
101937,1796.7494
101938,1820.9464
101939,1867.2687
101940,1891.0991
101941,1895.8193
101942,1894.61
101943,1894.61
101944,1894.61
101945,1894.61
101946,1894.61
101947,1900.3005
101948,1896.393
101949,1896.393
101950,1896.393
101951,1898.6399
101952,1817.7052
101953,1660.3732
101954,1605.9788
101955,1558.5951
101956,1549.7946
101957,1549.7946
101958,1549.7946
101959,1617.1086
101960,1732.9047
101961,1796.7494
101962,1820.9464
101963,1867.2687
101964,1891.0991
101965,1895.8193
101966,1894.61
101967,1894.61
101968,1894.61
101969,1894.61
101970,1894.61
101971,1900.3005
101972,1896.393
101973,1896.393
101974,1896.393
101975,1898.6399
101976,1817.7052
101977,1664.5563
101978,1602.4072
101979,1555.0236
101980,1546.223
101981,1546.223
101982,1546.223
101983,1597.0608
101984,1712.8568
101985,1776.7015
101986,1800.8986
101987,1847.2208
101988,1871.0513
101989,1875.7715
101990,1872.5918
101991,1872.5918
101992,1872.5918
101993,1872.5918
101994,1872.5918
101995,1873.8229
101996,1869.9153
101997,1869.9153
101998,1869.9153
101999,1869.5079
102000,1785.8801
102001,1630.803
102002,1559.026
102003,1493.8029
102004,1485.0023
102005,1481.5973
102006,1481.5973
102007,1500.0186
102008,1584.7987
102009,1648.6434
102010,1672.8405
102011,1719.1627
102012,1742.9932
102013,1747.7134
102014,1751.3428
102015,1751.3428
102016,1751.3428
102017,1751.3428
102018,1751.3428
102019,1752.5739
102020,1748.6663
102021,1748.6663
102022,1748.6663
102023,1748.2589
102024,1668.3969
102025,1574.0576
102026,1520.4681
102027,1460.565
102028,1447.1732
102029,1438.3073
102030,1438.3073
102031,1466.5348
102032,1526.4042
102033,1590.2489
102034,1614.4459
102035,1668.3766
102036,1701.501
102037,1721.9747
102038,1744.4279
102039,1744.4279
102040,1744.4279
102041,1749.0991
102042,1762.2185
102043,1801.4382
102044,1801.6626
102045,1801.6626
102046,1801.6626
102047,1803.9095
102048,1734.3018
102049,1666.6594
102050,1620.9445
102051,1573.5608
102052,1564.7603
102053,1564.7603
102054,1564.7603
102055,1632.0743
102056,1747.8704
102057,1811.7151
102058,1835.9121
102059,1889.8425
102060,1922.9669
102061,1943.4407
102062,1957.8931
102063,1957.8931
102064,1957.8931
102065,1957.8931
102066,1957.8931
102067,1968.875
102068,1967.495
102069,1967.495
102070,1967.495
102071,1969.742
102072,1888.5325
102073,1717.7479
102074,1643.1346
102075,1595.751
102076,1586.9504
102077,1586.9504
102078,1586.9504
102079,1654.2645
102080,1770.0605
102081,1833.9053
102082,1858.1023
102083,1928.0588
102084,1969.9218
102085,1990.3955
